subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx,continent,older_children,click
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,6,7,1144.6889446594505,-1.0134680524064679,-135.35563167116902,Africa,2,135.35563167116902
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,7,8,1426.1855585903768,0.09653448878577786,-438.1855585903768,Africa,2,438.1855585903768
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,8,9,1645.7446670909585,0.9623039379250539,-676.4113541026773,Africa,2,676.4113541026773
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,9,4,631.2983557531874,-0.44559456976076645,300.70164424681263,Africa,2,300.70164424681263
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,10,4,631.2983557531874,-0.44559456976076645,300.70164424681263,Africa,2,300.70164424681263
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,11,10,1672.5064502501525,1.067831485481382,-736.5064502501525,Africa,2,736.5064502501525
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,12,2,359.8934090096629,0.6246143267888072,580.106590990337,Africa,2,580.106590990337
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,13,8,1426.1855585903768,0.09653448878577786,-495.5188715786581,Africa,2,495.5188715786581
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,14,5,858.3810267024714,-1.3410310664721579,53.618973297528555,Africa,2,53.618973297528555
niger063,Akure (Nigeria),6,0.6784569821384094,f,1,1,6,3,0,15,1,190.4881602077156,1.2926161689267996,776.1785268040031,Africa,2,776.1785268040031
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,1,10,1754.5245350492055,1.3912466814205038,-735.8578480374867,Africa,1,735.8578480374867
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,2,2,330.27065597162886,0.7414233025351247,641.7293440283711,Africa,1,641.7293440283711
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,3,4,743.8163608771051,-0.8892776033622917,217.51695211117612,Africa,1,217.51695211117612
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,4,1,180.24960476850592,1.3329890259816597,813.0837082197753,Africa,1,813.0837082197753
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,5,7,1149.7553839037344,-0.9934899775109332,-192.4220709154531,Africa,1,192.4220709154531
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,6,9,1618.7855257764168,0.8559981641197423,-684.118838764698,Africa,1,684.118838764698
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,7,8,1330.4745970954325,-0.2808747062868512,-389.141284107151,Africa,1,389.141284107151
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,8,5,901.5084212214272,-1.5110917888465594,59.82489176685408,Africa,1,59.82489176685408
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,9,3,515.6140774190055,0.010573769651095981,464.3859225809945,Africa,1,464.3859225809945
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,10,6,1085.246662991281,-1.247861932974152,-99.91335000299978,Africa,1,99.91335000299978
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,11,9,1618.7855257764168,0.8559981641197423,-636.118838764698,Africa,1,636.118838764698
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,12,2,330.27065597162886,0.7414233025351247,319.0626570166524,Africa,1,319.0626570166524
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,13,4,743.8163608771051,-0.8892776033622917,190.8503261346136,Africa,1,190.8503261346136
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,14,8,1330.4745970954325,-0.2808747062868512,-279.8079711188698,Africa,1,279.8079711188698
niger064,Akure (Nigeria),6,0.6952374157539981,f,1,1,5,3,1,15,7,1149.7553839037344,-0.9934899775109332,-37.755383903734355,Africa,1,37.755383903734355
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,1,10,1675.8068258655885,1.0808455863221174,-338.4734518421508,Africa,1,338.4734518421508
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,2,7,1154.8428675373348,-0.9734289199986886,-208.176180525616,Africa,1,208.176180525616
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,3,9,1518.6382208923317,0.4610954995279531,-219.97159491576917,Africa,1,219.97159491576917
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,4,3,500.2048411551034,0.0713357488874079,-84.2048411551034,Africa,1,84.2048411551034
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,5,1,251.6092134406372,1.0516025259508415,51.05744305350342,Africa,1,51.05744305350342
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,6,6,1053.7414436812091,-1.3720938837839758,-156.4081306929279,Africa,1,156.4081306929279
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,7,2,260.06140736771926,1.0182736819313785,199.93859263228072,Africa,1,199.93859263228072
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,8,5,931.2232702920456,-1.6282639193348643,16.77672970795436,Africa,1,16.77672970795436
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,9,4,701.4111532754877,-0.7220646215069216,-170.7444662637689,Africa,1,170.7444662637689
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,10,6,1053.7414436812091,-1.3720938837839758,-173.74144368120915,Africa,1,173.74144368120915
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,11,2,260.06140736771926,1.0182736819313785,106.60524912642136,Africa,1,106.60524912642136
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,12,7,1154.8428675373348,-0.9734289199986886,167.82375843922773,Africa,1,167.82375843922773
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,13,8,1332.8020107042096,-0.27169720683464765,-27.46863668077208,Africa,1,27.46863668077208
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,14,3,500.2048411551034,0.0713357488874079,-45.53818466096277,Africa,1,45.53818466096277
niger065,Akure (Nigeria),6,0.9117050093950942,f,1,1,4,2,0,15,10,1675.8068258655885,1.0808455863221174,-218.4734518421508,Africa,1,218.4734518421508
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,1,4,725.9078485546391,-0.8186604335522573,-20.574535566357895,Africa,1,20.574535566357895
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,2,10,1837.4202686886276,1.7181226381463368,-202.75364271206513,Africa,1,202.75364271206513
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,3,6,988.5767387720764,-1.6290525272116696,-28.576738772076396,Africa,1,28.576738772076396
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,4,5,819.2815265515233,-1.186853210046685,54.05178643675799,Africa,1,54.05178643675799
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,5,1,97.53966448069868,1.6591323590018316,203.7936790251607,Africa,1,203.7936790251607
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,6,7,1152.908939129873,-0.9810548214857067,8.424434893564467,Africa,1,8.424434893564467
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,7,3,491.10744496340703,0.10720876615039172,154.22586802487422,Africa,1,154.22586802487422
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,8,9,1628.1353366018066,0.8928665073332633,-142.80196257836906,Africa,1,142.80196257836906
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,9,8,1341.2034127672855,-0.23856864621231508,-65.2034127672855,Africa,1,65.2034127672855
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,10,8,1341.2034127672855,-0.23856864621231508,132.129961256152,Africa,1,132.129961256152
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,11,3,491.10744496340703,0.10720876615039172,227.55924204831172,Africa,1,227.55924204831172
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,12,6,988.5767387720764,-1.6290525272116696,-53.910051760357646,Africa,1,53.910051760357646
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,13,5,819.2815265515233,-1.186853210046685,120.71847344847674,Africa,1,120.71847344847674
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,14,1,97.53966448069868,1.6591323590018316,202.46033551930137,Africa,1,202.46033551930137
niger066,Akure (Nigeria),5,0.012273767599532612,m,1,1,4,2,0,15,7,1152.908939129873,-0.9810548214857067,12.424434893564468,Africa,1,12.424434893564468
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,1,1,245.70260718975908,1.0748935625879836,782.2973928102409,Africa,0,782.2973928102409
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,2,8,1364.4834184868075,-0.14677050645216763,-375.1501054985263,Africa,0,375.1501054985263
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,3,6,960.0989655668566,-1.7413465977650262,-73.43227855513783,Africa,0,73.43227855513783
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,4,2,345.771204606944,0.6803012587037354,660.8954824047747,Africa,0,660.8954824047747
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,5,5,854.5245256614404,-1.3258240417911953,133.4754743385596,Africa,0,133.4754743385596
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,6,3,526.1126938380071,-0.030824564564582713,261.8873061619929,Africa,0,261.8873061619929
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,7,4,708.2291826720088,-0.7489495983824125,229.1041303162724,Africa,0,229.1041303162724
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,8,7,1207.384927294618,-0.7662441193162535,-279.38492729461814,Africa,0,279.38492729461814
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,9,10,1794.4488105871485,1.5486768070746977,-850.4488105871483,Africa,0,850.4488105871483
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,10,5,854.5245256614404,-1.3258240417911953,136.14216135027834,Africa,0,136.14216135027834
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,11,1,245.70260718975908,1.0748935625879836,764.9640798219597,Africa,0,764.9640798219597
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,12,6,960.0989655668566,-1.7413465977650262,6.567721444862173,Africa,0,6.567721444862173
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,13,4,708.2291826720088,-0.7489495983824125,189.1041303162724,Africa,0,189.1041303162724
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,14,7,1207.384927294618,-0.7662441193162535,-140.71830131805564,Africa,0,140.71830131805564
niger067,Akure (Nigeria),4,-0.5649731487767234,m,1,1,5,2,1,15,2,345.771204606944,0.6803012587037354,530.228795393056,Africa,0,530.228795393056
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,1,2,408.9691419022733,0.43109800891566835,576.3641710860079,Africa,2,576.3641710860079
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,2,1,96.4348965379102,1.6634886999424865,838.2317904738086,Africa,2,838.2317904738086
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,3,5,948.7783978998366,-1.6974876161441752,7.221602100163409,Africa,2,7.221602100163409
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,4,8,1484.3072897354652,0.3257211506380281,-548.3072897354652,Africa,2,548.3072897354652
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,5,7,1235.830374989,-0.6540775153021007,-306.49706200071887,Africa,2,306.49706200071887
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,6,10,1839.5548895947368,1.7265399139251663,-859.5548895947368,Africa,2,859.5548895947368
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,7,3,541.9218751075146,-0.09316361418323323,550.0781248924854,Africa,2,550.0781248924854
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,8,4,677.380777452751,-0.6273076087792743,369.2858485238115,Africa,2,369.2858485238115
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,9,9,1648.29794637001,0.9723720749748879,-554.9645723465726,Africa,2,554.9645723465726
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,10,2,408.9691419022733,0.43109800891566835,715.0308580977267,Africa,2,715.0308580977267
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,11,4,677.380777452751,-0.6273076087792743,477.2858485238115,Africa,2,477.2858485238115
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,12,10,1839.5548895947368,1.7265399139251663,-227.5548895947368,Africa,2,227.5548895947368
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,13,1,96.4348965379102,1.6634886999424865,488.89841645037103,Africa,2,488.89841645037103
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,14,5,948.7783978998366,-1.6974876161441752,93.88822807672592,Africa,2,93.88822807672592
niger068,Akure (Nigeria),4,-0.3518616418587451,f,1,1,5,3,0,15,3,541.9218751075146,-0.09316361418323323,87.4114378807667,Africa,2,87.4114378807667
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,1,2,264.4080463210948,1.0011339365663563,766.2585796554677,Africa,0,766.2585796554677
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,2,1,152.94259470480785,1.4406665221326607,477.7240923069109,Africa,0,477.7240923069109
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,3,9,1516.2488389622977,0.4516736454701726,-96.24883896229768,Africa,0,96.24883896229768
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,4,6,1045.742346187444,-1.4036360697496741,12.924279789118373,Africa,0,12.924279789118373
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,5,10,1724.3772276210325,1.2723692733121874,-749.7105406093137,Africa,0,749.7105406093137
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,6,5,786.0073394436187,-1.0556458334103775,163.3259735446626,Africa,0,163.3259735446626
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,7,7,1222.850603917934,-0.7052595834335217,-2.850603917933995,Africa,0,2.850603917933995
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,8,3,480.3697629773866,0.14954978803537092,127.63023702261349,Africa,0,127.63023702261349
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,9,8,1415.1640580223857,0.053074308333219744,-208.49743204582296,Africa,0,208.49743204582296
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,10,3,480.3697629773866,0.14954978803537092,280.9635500108947,Africa,0,280.9635500108947
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,11,1,152.94259470480785,1.4406665221326607,537.724092306911,Africa,0,537.724092306911
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,12,8,1415.1640580223857,0.053074308333219744,-76.49743204582296,Africa,0,76.49743204582296
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,13,4,656.3918494645688,-0.5445436881819914,144.9414635237124,Africa,0,144.9414635237124
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,14,2,264.4080463210948,1.0011339365663563,428.92526666718646,Africa,0,428.92526666718646
niger069,Akure (Nigeria),5,-0.2948081675657432,f,1,1,3,1,0,15,5,786.0073394436187,-1.0556458334103775,180.6593475681001,Africa,0,180.6593475681001
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,1,7,1237.764134702924,-0.6464522790104936,-313.7641347029239,Africa,1,313.7641347029239
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,2,1,150.81207764338325,1.4490676155568787,870.5212353448981,Africa,1,870.5212353448981
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,3,2,322.9433785929791,0.7703163552676079,645.0566214070209,Africa,1,645.0566214070209
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,4,8,1331.1266025569098,-0.2783037065543682,-361.79328956862855,Africa,1,361.79328956862855
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,5,4,689.0801635241703,-0.6734408396139842,284.25314946411095,Africa,1,284.25314946411095
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,6,3,540.8527848073625,-0.08894795796854077,429.8139022043563,Africa,1,429.8139022043563
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,7,6,1069.2895539523167,-1.3107842940497931,-125.28955395231674,Africa,1,125.28955395231674
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,8,5,817.0681410185814,-1.1781253481662346,144.26517196969985,Africa,1,144.26517196969985
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,9,9,1580.0410688557422,0.703220320583709,-573.3743818440234,Africa,1,573.3743818440234
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,10,7,1237.764134702924,-0.6464522790104936,-243.09744769120516,Africa,1,243.09744769120516
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,11,9,1580.0410688557422,0.703220320583709,-573.3743818440234,Africa,1,573.3743818440234
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,12,8,1331.1266025569098,-0.2783037065543682,-356.45991554519105,Africa,1,356.45991554519105
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,13,5,817.0681410185814,-1.1781253481662346,153.59854599313735,Africa,1,153.59854599313735
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,14,3,540.8527848073625,-0.08894795796854077,461.8139022043563,Africa,1,461.8139022043563
niger070,Akure (Nigeria),6,0.6163693777607304,m,1,1,4,2,0,15,1,150.81207764338325,1.4490676155568787,857.1879223566168,Africa,1,857.1879223566168
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,1,2,388.9437586019154,0.510062462666435,545.7229284098033,Africa,2,545.7229284098033
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,2,3,560.6849669215959,-0.16715057730657742,347.3150330784041,Africa,2,347.3150330784041
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,3,4,768.3062999923045,-0.9858467743796917,97.02701299597676,Africa,2,97.02701299597676
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,4,9,1645.7384166879897,0.9622792912229782,-685.7384166879897,Africa,2,685.7384166879897
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,5,6,966.9470109762176,-1.7143432612046232,-10.947010976217598,Africa,2,10.947010976217598
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,6,8,1429.4880445781114,0.10955691128474508,-525.4880445781114,Africa,2,525.4880445781114
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,7,1,153.19454982637393,1.4396730081386575,729.4721371853448,Africa,2,729.4721371853448
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,8,7,1164.2635941467502,-0.9362809403825131,-238.93028115846892,Africa,2,238.93028115846892
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,9,10,1749.0766288750417,1.3697643992251571,-793.0766288750417,Africa,2,793.0766288750417
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,10,1,153.19454982637393,1.4396730081386575,738.805450173626,Africa,2,738.805450173626
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,11,2,388.9437586019154,0.510062462666435,484.38955438636583,Africa,2,484.38955438636583
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,12,3,560.6849669215959,-0.16715057730657742,313.98172009012285,Africa,2,313.98172009012285
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,13,7,1164.2635941467502,-0.9362809403825131,-208.26359414675017,Africa,2,208.26359414675017
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,14,9,1645.7384166879897,0.9622792912229782,-636.4051036997084,Africa,2,636.4051036997084
niger071,Akure (Nigeria),6,0.3713750469731337,m,1,1,5,3,0,15,8,1429.4880445781114,0.10955691128474508,-601.4880445781114,Africa,2,601.4880445781114
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,1,4,698.5214478884446,-0.7106698829410725,205.47855211155536,Africa,1,205.47855211155536
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,2,8,1445.707700043591,0.1735145501796956,276.95892593297117,Africa,1,276.95892593297117
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,3,6,1054.6529045162715,-1.368499794928027,-82.65290451627152,Africa,1,82.65290451627152
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,4,9,1535.4885191603023,0.5275399005319532,216.5114808396977,Africa,1,216.5114808396977
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,5,10,1758.2292324677326,1.4058551113106141,-11.562606491170072,Africa,1,11.562606491170072
niger072,Akure (Nigeria),3,-1.2311563633156002,f,1,1,5,3,1,6,2,287.0334249081889,0.9119171343590178,-216.36676078465376,Africa,1,216.36676078465376
